id,accountNumber,agentId,cpuType,hostName,hypervisor,osName,osVersion,smBiosId,type,state,creationTimeStamp,lastModifiedTimeStamp,agentProvidedTimeStamp
d-server-04c8b696a57557d02,049450565398,,vCPU,NA-US-IDC12.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420179d4-7c5f-20d0-cf02-8add841e77c9,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0df465c530e0a3e73,049450565398,,vCPU,NYCAPPS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201b50b-a595-bea9-5dec-2de4d1253c0c,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-05 17:36:03,
d-server-071d1ba1656da4d43,049450565398,,vCPU,PHDNY-WS08.global.com,VMware ESXi,,Microsoft Windows Server 2003 Standard (32-bit),42011110-fdc8-ea06-d876-d7ca11d632c0,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:29,
d-server-0423f171f485dd3ee,049450565398,,vCPU,NYCNS71.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201e313-f897-f589-2e61-5e5e895ea381,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:42,
d-server-0a5606f12fea0243f,049450565398,,vCPU,NAIDCCTX-3A.global.com,VMware ESXi,,,4201fa5a-6d02-25d9-279b-457f1c770429,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-05e37a6aeba0fba68,049450565398,,vCPU,LAGPST.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42011ddf-4e04-b5ce-a2a0-9f3242ca15a3,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:41,
d-server-00fd12564c80d93a6,049450565398,,vCPU,NAIDCAXSSRS1v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201b376-e670-a967-fefd-95ba15c18831,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0e69f6f62794e5732,049450565398,,vCPU,MIACENTRAL.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420170b9-981b-c779-cde2-677c2c59531e,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-04 14:39:04,
d-server-0f15daa1711bc6b53,049450565398,,vCPU,NAIDCRAn2,VMware ESXi,,,4201ba9d-37a0-7110-28a2-8b1bdb6c9d80,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:30,
d-server-02uzh4pna8imda,049450565398,,vCPU,ITDEV01.sscg.local,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fab2-ad72-5b2f-d9e3-7a8a72fbf9e1,VMWARE_VM,ACTIVE,2018-08-28 19:21:45,2018-09-20 14:52:40,
d-server-0d80db4d1881686dc,049450565398,,vCPU,APPUSSECADM01PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201de71-6efb-15b2-a1cc-1f4f5608fed6,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:53:31,
d-server-08cb1f7d518e53661,049450565398,,vCPU,NAIDCCOGCTX1V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564da69b-0c8f-d3e6-3fef-4494e7fe240d,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0491d5ac3cb151a5d,049450565398,,vCPU,NAIDCCOGAN1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),564dd31e-69d6-6841-fa01-5b66ab79ab25,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-0d72cf2981e0b0dc4,049450565398,,vCPU,DSYUSIDCOKT02PD.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42019f14-d941-8a97-6fdb-7591bed0bb36,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-0df465c530e0a3e73,049450565398,,vCPU,naidcspdev.global.com,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),421b5cb5-2304-fd47-47fa-d3c023606ada,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-08-28 21:25:21,
d-server-0014f73c1f7495ac9,049450565398,,vCPU,CTXUSSECSFT01PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,420117e6-a517-8697-2ccb-5ee8e4c50352,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-00c0efaa57d8b1389,049450565398,,vCPU,VANDHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42011773-8b16-68f4-20a0-7b32b29885e0,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:40,
d-server-0723264fa391bab8e,049450565398,,vCPU,BurBackup.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),564d7cff-a146-56d4-623d-34c3e78bd2b5,VMWARE_VM,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:43,
d-server-0b8b25d40089dd82d,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201eff9-bdc7-7fcc-44a2-b8fcdf1c422a,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:35,
d-server-08d543831338fe78f,049450565398,,vCPU,NAIDCCTX-4b.global.com,VMware ESXi,,,4201db8a-194e-81fd-f440-17d6038842e1,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-03e374e004171ecef,049450565398,,vCPU,nalagnsfiler01,VMware ESXi,otherGuestFamily,"Linux 3.10.0-693.17.1.el7.x86_64 CentOS Linux release 7.4.1708 (Core) ",4201f372-45ff-3d96-b86b-2e89bd5c9593,VMWARE_VM,ACTIVE,2018-07-24 16:39:23,2018-07-25 19:26:36,
d-server-013e096a2ab7343e8,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2008 R2 (64-bit),42013cb4-f847-f177-4249-cf7db34070ed,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0f0ae55f0b7c0c48d,049450565398,,vCPU,SFWEBTEST2.global.com,VMware ESXi,windowsGuest,Microsoft Windows 7 (64-bit),4201e905-8b6b-3497-5b11-446219b96c24,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:33,
d-server-0ae2b633f34022873,049450565398,,vCPU,nyccream.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42011166-801a-2f3e-b4df-bb998b33a05f,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42,
d-server-0d5fb7e3ba2c02a7c,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),4201eced-131e-14dc-9332-80e7d4791b53,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:32,
d-server-0b55c4011055a266e,049450565398,,vCPU,naidchiab1.global.com,VMware ESXi,linuxGuest,Other 3.x Linux (64-bit),42013d58-a5a2-21bf-13b5-1c89f17c4530,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0eb9dba9c2f694753,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows 7 (64-bit),4201598e-e421-f723-4f11-1512976214c5,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-0f1d403bed8c8e15e,049450565398,,vCPU,naidcadfs.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42018cd7-f50d-8226-ce3f-d4fb8405a7d5,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:31,
d-server-0f5c64f63602a9cd5,049450565398,,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,31333138-3739-4d32-3236-323830385337,VMWARE_HOST,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:44,
d-server-09530000f7d022835,049450565398,,vCPU,NAIDCAXDEV6v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),564d40d4-2d25-b654-1d18-512818c2954e,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0c711f84f8defc28f,049450565398,,vCPU,NYCDHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016ef0-fbbd-c25a-48f0-57a0758d22f9,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:34,
d-server-08c7863ace4adf35a,049450565398,,vCPU,NAIDCMCASQLN1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201f385-9ec9-23b9-7baa-705ea1eb384e,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:43,
d-server-0199897cf26ed75f4,049450565398,,vCPU,NAIDCCOGCTX8V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564deb67-010b-3f86-e94b-b3c4efa2b3d5,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-096bd18dbec7fdcef,049450565398,,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3029944,30303038-3337-584d-5135-323430304858,VMWARE_HOST,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:39,
d-server-04e99ad8e9e9762d5,049450565398,,vCPU,NAIDCCOGMB1V,VMware ESXi,,Microsoft Windows Server 2008 (32-bit),4201437a-9ed0-66dd-ff38-0a2d8dcdec5d,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-07-31 14:58:19,
d-server-0213a7dd82b877acf,049450565398,,vCPU,naidcscomsql.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42011741-5feb-e223-ba71-db36466e467c,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-0635418aab117c2a0,049450565398,,vCPU,NAIDCOBVER1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42019abd-e4f2-c687-9804-81c8346c8272,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33,
d-server-0f5a2b8aa0acca135,049450565398,,vCPU,DALDHCP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42012171-1460-92b9-f517-18bc562cf6c4,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:41,
d-server-08c96410b8842ff69,049450565398,,vCPU,NAIDCSCOMWEB1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201cf9d-ff88-3ba2-4ae7-48e5a54b1544,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-0ceb46da8c3801cc3,049450565398,,vCPU,,VMware ESXi,,,4201c3a9-472b-2b65-1361-a97a52df0e7c,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:53:32,
d-server-07dfe6ef24ae6851c,049450565398,,vCPU,na-us-idc3.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201872b-7615-ec80-5e74-4101151ec019,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-02c87e1f3c3c9d933,049450565398,,vCPU,CTXUSSECXDC02PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,42012dab-5054-36c8-9449-978325c1903b,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33,
d-server-01ee42fdb64736fa0,049450565398,,vCPU,AdminPC-PC,VMware ESXi,,Microsoft Windows 7 (64-bit),4201c634-528c-aefc-2b9a-4282065df2de,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:31,
d-server-0c740424c8a5e7729,049450565398,,vCPU,S613HS-DCOMC01.OMC.pvt,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fb53-1518-c295-e313-c19cc32203a8,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:39,
d-server-055924a63f1d57bb4,049450565398,,vCPU,WIN-V1K4C457BV9,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018621-5ad6-dca7-f392-7a18347f5d77,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:31,
d-server-0735cd8c359d05381,049450565398,,"AMD Opteron(TM) Processor 6276                 ",,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2718055,30353536-3638-4d32-3232-303730335739,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-04d23d580f98b9c59,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows 7 (64-bit),42018b85-bada-222a-a2c6-5c1c8ad88077,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33,
d-server-0120e8697b3ecd28c,049450565398,,vCPU,WIN-LUN7H1CH878,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),42010218-dda0-1551-8acc-551cc1929bb2,VMWARE_VM,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:36,
d-server-0ff980d331754a2dc,049450565398,,vCPU,naidcobss1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018d92-4a30-a7e2-eb6c-150f07107df1,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-0b8b0c1d8c39588f7,049450565398,,vCPU,AS24WNA.addomain.org,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201d165-d682-328c-ae8d-c0eb9a674c59,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:39,
d-server-09782999c6e6a9dcc,049450565398,,vCPU,NAIDCTSCAL.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016537-bc9d-4c60-b3b1-241723d72d79,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41,
d-server-02d8574ef446e80b5,049450565398,,vCPU,NAIDCCOGCGW1V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564de13d-bf73-7df2-e86e-1247f62268df,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0c786cd8d56463474,049450565398,,vCPU,CTXUSSECAPP00DV,VMware ESXi,,,4201c50c-9fcf-76ca-eaf8-982d186bcf9e,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:29,
d-server-0f09c4ac0b7743d69,049450565398,,vCPU,JER-LICENSE01.sscg.local,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201ec47-ea63-e0dc-71ad-edc9506c903b,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:40,
d-server-05893221dc1fdece5,049450565398,,vCPU,NA-CA-TOU1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201b86e-96cd-d4d3-87c7-8be10502c2be,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:42,
d-server-05adefbc562a090ce,049450565398,,vCPU,NA-US-IDC12.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201299c-8891-1632-2166-e66d38936ef4,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:33,
d-server-096ec6e37856d09b3,049450565398,,vCPU,ubuntu-Server,VMware ESXi,linuxGuest,Ubuntu Linux (64-bit),4201c7d8-414c-1486-1535-3992493e853b,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:32,
d-server-075e9945d2cefd589,049450565398,,vCPU,NYCBACKUP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42019cdd-a24a-6a15-17f9-53e677e15cc0,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-0545664ede5ba5017,049450565398,,vCPU,SFCASPER.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),420142da-e975-eccb-5d14-cf2a9f000655,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33,
d-server-0fd46d32b34440fa1,049450565398,,Intel(R) Xeon(R) CPU           X5675  @ 3.07GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3029944,33373336-3039-584d-5132-303830365959,VMWARE_HOST,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39,
d-server-08168d11ef1997cad,049450565398,,vCPU,NAIDCCOGCTX2V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564d7255-f5a1-ae5e-7366-8e6a720ae197,VMWARE_VM,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:30,
d-server-0f86904e1fcd02252,049450565398,,vCPU,CTXUSSECDSK07PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201d929-81bb-088a-c8be-3c6b28ec4e77,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-04797a2fd594e97e6,049450565398,,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,35343037-3835-4d32-3234-303530314244,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-019cfe99bc70d7ce7,049450565398,,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-2403361,33373737-3933-584d-5136-303130383330,VMWARE_HOST,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39,
d-server-051887ee886a28aac,049450565398,,vCPU,CTXUSSECXDC01PD.global.com,VMware ESXi,windowsGuest,windows9Server64Guest,4201e1e8-4857-eec4-f7cc-b8355a06ab96,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-00e1a8ozvlpzju,049450565398,,vCPU,WIN2012R2STDTMP,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201bd24-8564-2aa4-1e52-1c2394863485,VMWARE_VM,ACTIVE,2018-08-29 01:31:51,2018-08-29 12:21:39,
d-server-09c3613147289613c,049450565398,,vCPU,nyccmsdev1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018e8d-5cc6-0b27-12ca-ecb12dc8c5d7,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:53:31,
d-server-02bfc37ba0505a70a,049450565398,,vCPU,NAIDCAX-DMAOS2v.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42012006-56dd-8d68-85a9-6364b2a1c5bf,VMWARE_VM,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43,
d-server-0e03f1121306fe281,049450565398,,vCPU,NYCOBDEVFILE.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420162d9-c0df-e745-4807-9f2a3a735475,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33,
d-server-0df465c530e0a3e73,049450565398,,vCPU,NA-US-NYC4.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42013578-4ef7-310f-06eb-dbb864103c0f,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-05 17:36:02,
d-server-0725eb0abee4b984f,049450565398,,vCPU,NAIDCVARONIS3.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fba5-7b49-dbea-0411-6d3596bc16ae,VMWARE_VM,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:42,
d-server-068c66fdf39bc459f,049450565398,,vCPU,naidcpptrap,VMware ESXi,linuxGuest,CentOS 4/5/6/7 (64-bit),42012f3f-753f-75c6-d899-aef483ac7ab8,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-0f86224681124a8fa,049450565398,,vCPU,NAIDCCTX-1C.global.com,VMware ESXi,,,4201c5b8-918d-a38a-c1d2-6ad86b2666f1,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-017ljz0f4socto,049450565398,,vCPU,nycstageapp1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42011fd9-a357-36d5-90ad-e298179a80f7,VMWARE_VM,ACTIVE,2018-08-22 21:47:55,2018-09-20 14:53:33,
d-server-0a3f9bf0feec414d5,049450565398,,vCPU,JER-DC01.sscg.local,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201cdf8-a861-b491-4cc9-bf0612628cd8,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:40,
d-server-03a06729575391a94,049450565398,,vCPU,rappnyhsprint.NY.RAPPCOLLINS.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42018d98-4f80-87fc-390b-7024d9d0e7d2,VMWARE_VM,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40,
d-server-083ac6f4228365cba,049450565398,,vCPU,NJ1DC01.corbettaccel.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016f20-1ec7-3374-378a-c5c03b8744db,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:39,
d-server-0d222c3643a2b0c80,049450565398,,vCPU,ToucheCentral.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201df26-dd72-0016-f8fc-c61460d8bff9,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:42,
d-server-0705ef199404dd7a4,049450565398,,vCPU,NYCOBDEVWEB.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201c4ac-8f64-f3db-97b4-3d505d4f0f74,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33,
d-server-0f88ff77aeb7817b8,049450565398,,vCPU,naidcvcenter.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),564d7fcc-7828-d266-7fc0-cae7df9f2f6e,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:52:41,
d-server-0273d4fa71346932d,049450565398,,vCPU,WIN-F0DQLPIV1UD,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),42014259-dbf6-9e48-ff21-e76b0a2d9491,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:35,
d-server-0a8884d4122139298,049450565398,,vCPU,localhost.localdomain,VMware ESXi,linuxGuest,Red Hat Enterprise Linux 6 (64-bit),564d6c62-0e31-72c1-e207-ca03d2c146fb,VMWARE_VM,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:34,
d-server-00dee001cf131ac79,049450565398,,vCPU,NAIDCEMPOWERW3.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),42012a2c-9424-b3df-a422-9ff34e4c6c97,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34,
d-server-09293fb23bea80796,049450565398,,vCPU,NAIDCCTX-8.global.com,VMware ESXi,,,42018818-6664-ed18-e2e8-986452afd915,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03,
d-server-03207b692c14edd9a,049450565398,,vCPU,NYCCMSSQL.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),420103a3-773c-7ff1-ff50-d7326562f9f6,VMWARE_VM,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:53:31,
d-server-0778acc25be146611,049450565398,,vCPU,,VMware ESXi,,Microsoft Windows Server 2012 (64-bit),420172bc-f25c-2c1f-2ba1-fc5f5b62f52e,VMWARE_VM,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:31,
d-server-0d2e9f9fecf01d762,049450565398,,vCPU,VANBACKUP.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42013371-64e1-8c7b-1887-9a94048138d4,VMWARE_VM,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:42,
d-server-0d01b22a156d2cc2f,049450565398,,vCPU,NAIDCJSS1.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2008 R2 (64-bit),4201c901-68fd-de94-4235-d523b13197d0,VMWARE_VM,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:41,
d-server-020df8aafd98b031d,049450565398,,vCPU,NCCentral.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42014eb6-49bf-35b8-fc88-f2a7dfa177e4,VMWARE_VM,ACTIVE,2018-06-22 17:17:18,2018-09-20 14:52:41,
d-server-0ce679636c36a7fc9,049450565398,,vCPU,CHI-Print.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420159e7-e6ac-b0f2-d27c-1dd04277ca8c,VMWARE_VM,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:40,
d-server-0ae2aef88bbbde721,049450565398,,vCPU,SFBACKUP3.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),420103b1-84a9-2d94-bbf6-ce00148ff227,VMWARE_VM,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:42,
d-server-08c73c357042478cb,049450565398,,vCPU,H-EWR-DC1.hive.int,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201e404-9f92-0f8c-9bd4-8217efdaab99,VMWARE_VM,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:43,
d-server-02a4a9bc4a0b4b47d,049450565398,,vCPU,NAIDCCOGDWFE2V.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),4201fde0-b260-0ca1-e7d7-e42fc8e0bcec,VMWARE_VM,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32,
d-server-0ebd1837c53726f11,049450565398,,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,31333138-3739-4d32-3236-343730324a58,VMWARE_HOST,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39,
d-server-01d71931f6c757aa0,049450565398,,Intel(R) Xeon(R) CPU E5-2420 0 @ 1.90GHz,,VMware ESXi,vmnix-x86,VMware ESXi 5.5.0 build-3116895,36383636-3836-584d-5133-343630375a35,VMWARE_HOST,ACTIVE,2018-06-22 17:17:13,2018-09-20 14:52:39,
d-server-043990fe6eb4a010b,049450565398,,vCPU,NAIDCBACKUPAWS.global.com,VMware ESXi,windowsGuest,Microsoft Windows Server 2012 (64-bit),42016919-f8f0-f1d3-e63b-9c02329278c4,VMWARE_VM,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43,
d-server-01bbe764aef998218,049450565398,,vCPU,,VMware ESXi,,Ubuntu Linux (64-bit),4201e616-e08d-c905-ada5-5aaf7adad514,VMWARE_VM,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:34,
