accountNumber,serverId,avgDiskBytesReadPerSecond,avgDiskBytesWrittenPerSecond,avgDiskReadOpsPerSecond,avgDiskWriteOpsPerSecond,avgNetworkBytesReadPerSecond,avgNetworkBytesWrittenPerSecond,maxDiskBytesReadPerSecond,maxDiskBytesWrittenPerSecond,maxDiskReadOpsPerSecond,maxDiskWriteOpsPerSecond,maxNetworkBytesReadPerSecond,maxNetworkBytesWrittenPerSecond,numCores,numCpus,numDisks,numNetworkCards,avgCpuUsagePct,maxCpuUsagePct,totalCpuReservation,totalDiskSize,totalDiskFreeSize,totalRAM,avgFreeRAM,minFreeRAM,memoryReservation,powerState,state,creationTimeStamp,lastModifiedTimeStamp
049450565398,d-server-023fd7bb74c8b1d94,7429.594509066738,177327.32999991885,,,,,2285568.0,2021376.0,,,,,,6,,,1.3298953503405035,11.59,0.0,6.442450944E10,,1.7179869184E10,1.7591187137815273E13,1.759088419328E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,d-server-0fd183ccb5f2e16b1,5916989.2273414945,8248679.406959159,,,,,8.8056832E7,2.41202176E8,,,,,,2,,,34.80819062027232,100.0,0.0,1.099511627776E12,,8.589934592E9,8.794000763776E12,8.792555403264E12,0.0,POWER_ON,ACTIVE,2018-07-25 20:27:23,2018-09-20 14:52:42
049450565398,d-server-0c4c3a69321d5b493,198453.02629366997,314630.5195823,,,,,6257664.0,3984384.0,,,,,,2,,,5.5876120618400575,33.52,0.0,6.442450944E10,,8.589934592E9,8.793445170571637E12,8.793085592576E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:34
049450565398,d-server-04a14da1d5dfb532e,137717.019360435,0.0,,,,,5601280.0,0.0,,,,,,4,,,2.854645804782236,38.29,0.0,8.589934592E10,,2.5769803776E10,2.6387444007237816E13,2.6383540288512E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33
049450565398,d-server-09121b4ae3e9de5c7,,,,,,,,,,,,,,,,,,,,4.294967296E10,,3.4359738368E10,,,0.0,POWER_OFF,ACTIVE,2018-06-22 17:18:25,2018-08-08 16:09:09
049450565398,d-server-0b8232d53fe6328a7,48785.317902022056,1250456.20718159,,,,,2543616.0,6047744.0,,,,,,4,,,14.688234121830048,42.44,0.0,1.073741824E11,,1.7179869184E10,1.7589783931787637E13,1.7587811861504E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,d-server-0ffb37351a632003d,275003.4598006267,161672.22142605155,,,,,1.3749248E7,7623680.0,,,,,,2,,,3.9069188853979178,45.73,0.0,3.221225472E11,,4.294967296E9,4.39746387392E12,4.396538502144E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:40
049450565398,d-server-0007b18000ec46efa,1.469153515064562,944.1779625966849,,,,,3072.0,3072.0,,,,,,2,,,1.3850118745812519,1.8,0.0,1.2884901888E10,,5.36870912E8,5.496919968E11,5.4968423424E11,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:42
049450565398,d-server-00ee657fbde14d4a4,12881.39092984834,124718.16413892974,,,,,3750912.0,5815296.0,,,,,,2,,,12.307629573595207,52.3,0.0,1.1811160064E11,,1.2884901888E10,1.3192921967802182E13,1.319262054912E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,d-server-00b3144cabb5e0edf,12198.897740503497,251559.2272716728,,,,,3870720.0,5928960.0,,,,,,2,,,15.890742019167007,44.18,0.0,1.610612736E11,,2.147483648E10,2.1988988372270547E13,2.1986622398464E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,d-server-00a62577703bcb714,116579.11886841826,108596.25818949219,,,,,2634752.0,1977344.0,,,,,,4,,,6.648973192951463,30.95,0.0,1.5957229568E11,,4.294967296E9,4.3967888503621816E12,4.396327811072E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33
049450565398,d-server-0c9ad6c747dd0e2c8,0.0,0.0,,,,,0.0,0.0,,,,,,4,,,14.083081289225758,14.5,0.0,2.68435456E11,,1.2884901888E10,1.3193942086469818E13,1.319389472256E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,d-server-05839a5073d0f95fc,1266579.924957574,900994.6154020916,,,4.03424555986435E7,7346257.465032963,9.0929152E7,1.9448832E7,,,2.43782656E8,1.0667008E8,16,2,5,6,35.9980374220326,272.05,,3.0120595750912E13,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39
049450565398,d-server-0a6778cdf87719e84,4009649.8410627497,419861.4702297008,,,,,7.93587712E8,7.4722304E7,,,,,,4,,,2.603254019860618,25.08,0.0,1.073741824E11,,8.589934592E9,8.795218361739637E12,8.793972742144E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
